gene|Hydrophob-Hydrophob|StrHydrophob-StrHydrophob|Aromatic-Aromatic|Hydrophil-Hydrophil|Hydrophob-Aromatic|Hydrophob-Charged|Hydrophob-NegCharged|Hydrophob-PosCharged|PosCharged-PosCharged|NegCharged-NegCharged|FF-FY-SY-TY-HC|FF-FY-SY-HC|FF|FY|TY|SY|HC|MR|Total
P42601|33|20|2|0|7|8|2|6|0|0|1|1|0|1|0|0|0|0|54
P42604|94|44|7|30|46|63|17|46|5|3|9|9|1|4|3|1|1|1|216
P42615|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P42620|32|15|6|10|28|29|4|25|5|1|1|1|1|0|0|0|0|0|82
P42624|24|15|0|2|1|8|1|7|0|0|0|0|0|0|0|0|0|0|47
P42626|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P42628|221|103|8|7|97|24|8|16|0|0|10|10|3|2|0|5|5|0|299
P42630|1|0|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|1
P42632|50|21|10|17|32|42|15|27|4|1|7|7|1|3|1|2|2|0|119
P42640|94|39|11|33|64|72|31|41|3|2|6|6|5|0|0|1|1|0|249
P42641|51|25|0|13|16|37|22|15|0|1|1|1|0|0|0|1|1|0|116
P42904|5|2|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|8
P42906|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P42907|52|27|2|2|22|19|13|6|0|0|1|1|1|0|0|0|0|0|90
P42909|10|2|1|1|3|2|2|0|0|0|0|0|0|0|0|0|0|0|15
P42912|5|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|11
P42913|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|3
P42915|1|0|0|2|0|5|2|3|0|0|0|0|0|0|0|0|0|0|12
P43319|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|7
P43329|14|7|1|4|7|15|2|13|0|0|0|0|0|0|0|0|0|0|39
P43337|11|6|0|1|8|1|0|1|0|0|0|0|0|0|0|0|0|0|14
P43340|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P43531|110|36|1|4|42|27|5|22|0|0|5|5|0|0|1|4|4|2|172
P43671|10|6|1|5|3|4|3|1|0|1|1|1|0|1|0|0|0|0|21
P43672|4|2|0|5|3|6|3|3|2|0|0|0|0|0|0|0|0|0|18
P43676|154|46|6|9|54|33|1|32|4|0|6|6|1|0|2|3|3|0|219
P45394|224|113|4|18|42|52|30|22|3|4|3|3|0|0|2|1|1|0|341
P45395|18|4|0|1|8|5|1|4|0|0|0|0|0|0|0|0|0|0|29
P45420|18|2|2|2|13|3|1|2|0|0|1|1|0|1|0|0|0|0|35
P45421|2|0|0|8|0|6|2|4|2|0|0|0|0|0|0|0|0|0|20
P45422|11|0|2|1|8|2|1|1|0|0|1|1|0|0|1|0|0|0|18
P45423|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P45424|28|19|1|6|10|12|6|6|0|1|0|0|0|0|0|0|0|0|65
P45428|10|4|2|3|4|2|2|0|0|0|1|1|1|0|0|0|0|0|18
P45463|28|13|3|10|17|15|2|13|2|1|0|0|0|0|0|0|0|0|59
P45464|26|11|2|0|14|1|0|1|0|0|2|2|0|1|1|0|0|0|34
P45470|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
P45475|2|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P45505|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P45508|19|5|3|3|8|13|7|6|0|0|2|2|0|2|0|0|0|0|40
P45522|83|53|1|8|26|18|12|6|2|1|2|2|1|0|0|1|1|0|146
P45523|3|0|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|5
P45524|24|8|4|7|17|14|6|8|1|0|1|1|0|1|0|0|0|0|48
P45527|8|2|1|4|4|4|0|4|1|0|1|1|0|1|0|0|0|0|24
P45537|42|17|1|4|6|7|6|1|1|0|1|1|0|0|1|0|0|0|56
P45539|236|117|14|12|99|44|14|30|0|0|10|10|4|2|2|2|2|1|348
P45541|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3
P45543|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P45545|27|13|4|6|15|16|8|8|2|0|4|4|2|1|0|1|1|0|60
P45546|46|34|4|3|20|13|7|6|0|0|4|4|2|2|0|0|0|0|76
P45548|12|8|1|12|6|13|6|7|1|2|1|1|1|0|0|0|0|0|40
P45549|63|27|2|26|19|43|25|18|5|1|1|1|0|0|1|0|0|1|147
P45550|37|17|3|7|21|7|1|6|0|0|1|1|1|0|0|0|0|0|66
P45551|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P45552|45|24|1|5|22|18|8|10|1|0|2|2|0|0|0|2|2|0|81
P45562|100|29|10|13|59|33|15|18|3|0|7|7|3|2|0|2|2|0|188
P45563|58|34|5|14|32|23|6|17|2|1|1|1|0|1|0|0|0|0|116
P45565|13|10|2|0|8|3|1|2|0|0|2|2|2|0|0|0|0|0|19
P45568|2|0|1|1|3|2|1|1|0|0|0|0|0|0|0|0|0|0|9
P45577|1|1|0|1|0|2|1|1|0|0|0|0|0|0|0|0|0|0|4
P45578|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P45579|16|8|1|2|8|4|1|3|0|0|0|0|0|0|0|0|0|0|24
P45748|16|7|0|3|6|5|1|4|0|1|0|0|0|0|0|0|0|0|25
P45756|30|19|1|2|8|10|2|8|1|0|0|0|0|0|0|0|0|0|47
P45758|6|3|0|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|8
P45759|26|11|1|2|13|5|1|4|1|0|1|1|0|0|0|1|1|0|40
P45762|14|10|1|2|6|3|2|1|0|0|0|0|0|0|0|0|0|0|26
P45769|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|4
P45799|7|6|1|2|5|4|4|0|0|1|1|1|1|0|0|0|0|0|16
P45800|26|19|1|2|11|5|2|3|0|0|0|0|0|0|0|0|0|0|36
P45848|14|4|1|1|6|3|0|3|0|0|0|0|0|0|0|0|0|0|19
P46022|28|15|3|4|16|6|2|4|0|1|1|1|1|0|0|0|0|0|42
P46068|32|14|4|9|23|12|4|8|0|0|1|1|1|0|0|0|0|0|62
P46118|15|14|3|3|10|8|2|6|0|0|3|3|3|0|0|0|0|0|27
P46122|3|2|1|2|2|3|1|2|0|0|1|1|0|1|0|0|0|0|9
P46125|31|16|0|4|9|10|4|6|0|0|0|0|0|0|0|0|0|0|55
P46130|14|3|0|1|3|11|2|9|0|0|0|0|0|0|0|0|0|0|28
P46133|12|2|0|1|4|2|0|2|0|0|0|0|0|0|0|0|0|0|19
P46136|80|28|4|3|29|18|5|13|1|0|3|3|0|1|1|1|1|0|116
P46139|17|9|1|5|9|10|1|9|1|0|1|1|0|1|0|0|0|0|39
P46142|13|8|1|5|6|6|4|2|0|0|0|0|0|0|0|0|0|0|26
P46481|44|23|2|3|15|10|4|6|0|0|1|1|1|0|0|0|0|0|69
P46482|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P46837|11|10|0|5|6|12|0|12|0|0|0|0|0|0|0|0|0|0|31
P46846|9|4|0|1|2|4|4|0|0|0|0|0|0|0|0|0|0|0|15
P46849|21|12|0|2|11|10|6|4|0|0|0|0|0|0|0|0|0|0|35
P46850|28|16|2|13|13|30|12|18|3|0|1|1|0|0|0|0|0|0|82
P46852|27|12|2|7|10|18|4|14|0|0|1|1|1|0|0|0|0|2|64
P46853|16|4|0|0|9|9|5|4|0|0|2|2|0|0|0|2|2|0|25
P46854|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P46855|8|3|1|3|4|7|1|6|1|0|0|0|0|0|0|0|0|0|20
P46859|17|14|0|5|1|5|1|4|1|0|0|0|0|0|0|0|0|0|30
P46883|69|20|9|16|36|45|17|28|5|0|5|5|1|2|1|1|1|1|154
P46890|59|23|11|21|36|39|13|26|4|0|4|4|1|2|0|1|1|0|139
P46891|6|1|4|3|11|13|5|8|0|0|0|0|0|0|0|0|0|0|22
P46923|252|73|22|58|133|145|49|96|9|0|14|14|0|4|5|5|5|2|561
P50456|5|0|0|0|2|2|0|2|0|0|0|0|0|0|0|0|0|1|11
P50457|68|42|1|3|14|26|5|21|0|0|1|1|1|0|0|0|0|1|125
P50465|12|8|0|2|5|7|1|6|0|0|0|0|0|0|0|0|0|0|24
P50466|0|0|0|3|2|2|0|2|1|0|0|0|0|0|0|0|0|0|5
P51020|20|15|1|3|5|6|2|4|0|0|0|0|0|0|0|0|0|0|33
P51024|3|2|0|0|1|3|1|2|0|0|0|0|0|0|0|0|0|0|6
P51025|15|5|3|4|13|9|2|7|0|0|2|2|0|1|0|1|1|0|40
P51981|37|15|1|10|7|23|11|12|0|0|0|0|0|0|0|0|0|0|77
P52005|9|3|0|3|5|5|1|4|0|0|1|1|0|0|1|0|0|0|19
P52006|9|0|2|2|6|3|2|1|0|0|0|0|0|0|0|0|0|0|18
P52007|2|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P52037|0|0|0|2|0|1|0|1|0|0|0|0|0|0|0|0|0|0|4
P52043|60|24|2|11|15|26|15|11|2|0|1|1|0|0|0|1|1|1|109
P52044|18|13|1|8|9|11|7|4|1|1|0|0|0|0|0|0|0|0|46
P52048|24|12|0|2|5|7|2|5|0|0|0|0|0|0|0|0|0|0|41
P52052|7|3|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|12
P52060|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P52062|22|6|6|8|19|15|8|7|2|1|5|5|0|3|2|0|0|0|59
P52067|114|40|4|4|44|29|8|21|1|0|4|4|1|0|3|0|0|0|178
P52073|69|30|7|0|37|19|7|12|0|0|4|4|3|1|0|0|0|1|101
P52074|47|22|0|8|8|18|9|9|1|0|0|0|0|0|0|0|0|1|78
P52086|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P52095|56|22|3|8|26|33|11|22|0|0|1|1|0|1|0|0|0|2|127
P52096|16|12|2|0|12|4|2|2|0|0|2|2|2|0|0|0|0|0|21
P52097|70|27|5|8|41|20|8|12|1|0|0|0|0|0|0|0|0|0|104
P52106|10|9|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|15
P52124|35|18|5|9|28|12|4|8|3|0|4|4|2|2|0|0|0|0|70
P52125|16|7|2|10|11|9|3|6|3|0|1|1|0|0|0|1|1|0|42
P52126|16|8|3|7|11|13|2|11|0|0|2|2|1|1|0|0|0|0|44
P52127|20|8|1|19|9|28|6|22|4|0|3|3|0|1|1|1|1|0|70
P52129|3|0|0|4|2|2|1|1|0|1|0|0|0|0|0|0|0|0|12
P52131|22|19|2|1|10|6|0|6|0|0|0|0|0|0|0|0|0|0|39
P52133|10|9|0|4|5|4|0|4|1|0|0|0|0|0|0|0|0|0|19
P52138|23|7|1|4|16|5|3|2|0|0|3|3|0|0|2|1|1|0|40
P52143|22|6|0|6|6|3|0|3|0|0|0|0|0|0|0|0|0|0|47
P52598|10|2|0|2|3|2|1|1|0|0|0|0|0|0|0|0|0|0|15
P52599|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|3
P52600|129|56|8|14|47|26|12|14|1|2|5|5|1|4|0|0|0|2|208
P52612|43|16|1|11|17|31|10|21|2|0|1|1|0|1|0|0|0|0|102
P52636|15|10|1|5|13|16|3|13|1|1|0|0|0|0|0|0|0|0|48
P52643|0|0|0|0|2|2|0|2|0|0|0|0|0|0|0|0|0|0|4
P52647|119|51|2|35|56|73|27|46|3|2|6|6|0|0|2|3|3|1|272
P52696|43|29|1|2|21|9|2|7|0|1|2|2|1|0|0|1|1|0|63
P52697|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|2
P54745|25|12|0|3|9|7|4|3|1|0|1|1|0|0|1|0|0|0|38
P54746|106|38|14|55|77|106|48|58|9|4|8|8|2|3|0|3|3|2|331
P54901|40|23|3|6|22|16|6|10|0|0|1|1|0|0|0|1|1|0|70
P55135|7|7|0|2|4|8|5|3|0|0|0|0|0|0|0|0|0|0|31
P55138|26|5|5|3|16|11|1|10|1|0|1|1|0|0|0|1|1|0|50
P55140|6|1|1|0|2|1|0|1|0|0|0|0|0|0|0|0|0|0|7
P55734|9|5|0|5|6|15|5|10|0|0|0|0|0|0|0|0|0|0|31
P55798|5|5|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|11
P55799|8|6|0|1|4|3|0|3|1|0|0|0|0|0|0|0|0|0|13
P56258|9|5|0|3|7|4|2|2|0|0|0|0|0|0|0|0|0|0|21
P56259|25|20|0|3|2|9|6|3|1|0|0|0|0|0|0|0|0|0|45
P56262|13|6|5|4|17|26|7|19|0|0|1|1|0|1|0|0|0|0|46
P56580|17|12|0|0|1|6|2|4|0|0|0|0|0|0|0|0|0|0|23
P57998|9|4|1|3|3|3|0|3|2|0|0|0|0|0|0|0|0|0|16
P58033|7|1|0|2|2|2|0|2|1|0|0|0|0|0|0|0|0|1|17
P60061|269|79|16|4|123|18|4|14|2|0|20|20|2|6|9|3|3|0|369
P60240|46|30|1|22|12|39|13|26|2|0|0|0|0|0|0|0|0|0|113
P60340|11|9|0|2|3|10|7|3|1|0|0|0|0|0|0|0|0|0|23
P60390|1|0|0|1|2|6|4|2|0|0|0|0|0|0|0|0|0|0|9
P60422|16|5|0|2|6|14|3|11|1|0|0|0|0|0|0|0|0|0|38
P60438|5|2|0|2|2|4|0|4|0|0|0|0|0|0|0|0|0|0|12
P60472|20|8|1|5|14|8|4|4|0|0|1|1|1|0|0|0|0|0|34
P60546|16|13|0|5|3|7|1|6|0|0|0|0|0|0|0|0|0|0|31
P60560|11|7|0|3|4|9|6|3|1|0|0|0|0|0|0|0|0|0|27
P60566|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8
P60584|2|2|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P60595|8|5|0|1|3|1|0|1|0|0|0|0|0|0|0|0|0|0|17
P60624|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1
P60651|65|24|4|3|28|42|14|28|1|0|2|2|0|1|1|0|0|0|122
P60664|8|3|2|6|8|13|3|10|2|0|1|1|0|1|0|0|0|0|29
P60716|7|5|2|1|6|5|2|3|0|0|2|2|0|1|0|0|0|0|15
P60720|9|4|0|6|4|9|0|9|1|0|0|0|0|0|0|0|0|1|26
P60723|10|2|0|0|4|3|3|0|0|0|0|0|0|0|0|0|0|0|13
P60752|6|2|0|2|3|3|3|0|1|0|1|1|0|0|0|1|1|0|11
P60757|25|18|0|8|9|20|8|12|2|0|0|0|0|0|0|0|0|1|58
P60778|85|30|11|15|53|14|3|11|2|0|10|10|4|3|1|2|2|0|174
P60785|40|18|3|14|15|22|11|11|1|1|2|2|0|2|0|0|0|1|85
P60844|22|10|0|2|7|5|0|5|1|0|0|0|0|0|0|0|0|0|29
P60869|131|74|6|17|39|21|8|13|0|2|9|9|5|1|2|1|1|1|201
P60872|160|80|5|18|43|46|12|34|1|1|3|3|1|2|0|0|0|0|247
P60906|34|26|0|7|5|10|6|4|2|0|2|2|0|0|2|0|0|0|54
P60932|51|22|1|6|21|26|11|15|0|1|1|1|1|0|0|0|0|0|88
P60955|18|7|3|1|15|3|2|1|0|0|2|2|2|0|0|0|0|0|27
P61316|12|7|1|1|7|15|8|7|0|0|0|0|0|0|0|0|0|0|33
P61320|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P61517|3|1|0|1|2|2|0|2|1|0|0|0|0|0|0|0|0|0|6
P61714|33|22|0|0|1|2|0|2|0|0|0|0|0|0|0|0|0|0|40
P61887|14|6|1|3|5|3|3|0|1|1|0|0|0|0|0|0|0|0|23
P61889|15|5|0|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|17
P61949|10|4|2|3|6|6|5|1|0|1|2|2|1|1|0|0|0|0|22
P62399|1|1|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|2
P62517|96|35|5|23|44|48|16|32|4|1|5|5|1|2|0|2|2|2|205
P62601|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P62615|48|23|5|9|31|19|7|12|1|0|5|5|1|2|1|1|1|0|90
P62617|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P62620|11|8|0|3|2|3|1|2|1|0|0|0|0|0|0|0|0|0|18
P62623|5|1|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|0|13
P62672|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P62707|15|6|1|1|4|3|3|0|0|0|0|0|0|0|0|0|0|0|19
P62723|79|39|4|0|26|7|1|6|0|0|2|2|1|1|0|0|0|0|106
P63020|9|7|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|12
P63177|65|34|0|13|13|23|8|15|1|0|2|2|0|0|0|1|1|1|128
P63183|267|137|11|18|109|39|21|18|1|0|14|14|3|2|6|3|3|0|385
P63201|36|28|0|8|15|8|2|6|1|0|2|2|0|0|1|1|1|0|59
P63224|10|8|2|6|9|8|6|2|1|0|0|0|0|0|0|0|0|0|26
P63228|13|7|0|1|0|3|3|0|0|0|0|0|0|0|0|0|0|0|21
P63235|269|129|14|6|107|25|11|14|0|0|15|15|6|3|2|4|4|0|364
P63264|0|0|0|0|0|2|0|2|0|0|0|0|0|0|0|0|0|0|2
P63284|8|3|0|3|1|5|1|4|0|0|0|0|0|0|0|0|0|0|18
P63340|221|107|11|7|96|10|1|9|0|0|11|11|4|2|1|4|4|0|273
P63386|3|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P63389|6|5|0|7|0|4|0|4|1|0|0|0|0|0|0|0|0|0|18
P63746|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P63883|77|45|3|16|27|51|29|22|1|0|3|3|1|2|0|0|0|0|164
P64423|5|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|6
P64426|25|6|0|5|8|9|2|7|0|1|0|0|0|0|0|0|0|0|41
P64451|33|14|2|5|14|14|9|5|0|1|4|4|0|2|1|1|1|1|67
P64461|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2
P64463|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P64479|4|0|1|5|5|4|2|2|1|0|0|0|0|0|0|0|0|1|17
P64483|22|17|0|5|7|7|2|5|2|0|0|0|0|0|0|0|0|0|34
P64488|9|3|1|3|6|4|0|4|1|0|0|0|0|0|0|0|0|0|18
P64517|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P64534|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P64548|3|1|1|0|3|1|1|0|0|0|1|1|0|1|0|0|0|0|4
P64554|0|0|0|2|0|1|1|0|0|0|0|0|0|0|0|0|0|0|5
P64557|4|2|1|2|1|2|0|2|0|0|1|1|1|0|0|0|0|0|10
P64564|5|3|0|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|11
P64572|27|14|0|3|11|18|4|14|2|0|1|1|0|0|1|0|0|0|55
P64588|4|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8
P64604|3|2|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P64610|2|2|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|5
P64612|3|0|2|0|3|1|0|1|0|0|1|1|0|1|0|0|0|0|4
P64624|4|3|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|7
P64634|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P64636|11|7|1|7|6|6|1|5|0|1|2|2|0|1|1|0|0|0|25
P65292|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P65556|13|5|1|5|4|8|5|3|1|0|1|1|0|1|0|0|0|0|33
P65643|24|16|1|1|5|12|5|7|0|0|1|1|1|0|0|0|0|0|37
P65807|123|35|7|23|52|71|37|34|2|5|5|5|0|3|0|2|2|1|257
P66817|13|10|0|5|11|7|4|3|0|1|0|0|0|0|0|0|0|0|32
P66899|19|11|1|6|12|20|9|11|0|1|0|0|0|0|0|0|0|0|54
P67080|7|7|0|1|3|4|0|4|0|0|0|0|0|0|0|0|0|0|14
P67087|17|9|0|1|1|9|3|6|0|0|0|0|0|0|0|0|0|0|29
P67095|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7
P67127|35|23|1|8|6|5|3|2|0|3|1|1|1|0|0|0|0|0|52
P67143|19|13|0|0|5|3|2|1|0|0|0|0|0|0|0|0|0|1|39
P67444|182|80|5|4|51|21|8|13|1|0|8|8|2|1|3|2|2|1|249
P67553|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P67601|12|8|0|0|1|3|3|0|0|0|0|0|0|0|0|0|0|0|19
P67603|2|2|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P67660|36|22|1|9|13|16|8|8|3|1|1|1|1|0|0|0|0|0|67
P67662|22|10|2|0|10|10|4|6|0|0|2|2|0|1|0|1|1|0|46
P67729|57|23|3|8|20|22|3|19|1|0|3|3|2|0|0|0|0|0|91
P67762|13|4|6|3|12|7|0|7|1|0|3|3|1|2|0|0|0|0|23
P67826|3|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P67910|12|7|0|4|4|8|2|6|0|0|1|1|0|0|1|0|0|0|29
P68187|18|9|1|4|8|5|0|5|0|0|0|0|0|0|0|0|0|0|38
P68567|2|2|0|3|0|2|1|1|0|1|0|0|0|0|0|0|0|1|8
P68644|51|23|1|20|23|33|8|25|5|1|1|1|0|0|1|0|0|2|129
P68646|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P68739|17|13|1|4|7|9|1|8|2|0|0|0|0|0|0|0|0|0|34
P68767|86|48|1|13|24|32|19|13|1|1|1|1|0|0|1|0|0|0|166
P69228|12|5|0|0|6|3|0|3|0|0|0|0|0|0|0|0|0|0|15
P69367|102|56|4|10|38|20|7|13|3|1|3|3|3|0|0|0|0|0|187
P69411|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P69451|20|6|1|6|12|3|0|3|0|0|0|0|0|0|0|0|0|0|46
P69488|12|4|0|2|4|6|1|5|2|0|0|0|0|0|0|0|0|0|21
P69503|6|4|0|0|2|3|3|0|0|0|0|0|0|0|0|0|0|0|9
P69506|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P69681|7|3|4|4|10|8|1|7|2|0|0|0|0|0|0|0|0|0|24
P69739|24|6|0|4|6|10|8|2|0|1|0|0|0|0|0|0|0|0|41
P69741|20|7|1|3|5|9|5|4|1|1|1|1|0|0|1|0|0|0|32
P69783|6|4|2|0|4|2|1|1|0|0|1|1|1|0|0|0|0|0|8
P69786|13|4|0|0|5|5|1|4|0|0|0|0|0|0|0|0|0|1|19
P69795|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
P69797|6|2|1|3|4|10|3|7|0|0|0|0|0|0|0|0|0|0|27
P69811|8|1|0|2|0|6|2|4|0|0|0|0|0|0|0|0|0|0|20
P69826|25|13|1|1|14|2|0|2|0|0|3|3|1|0|0|2|2|0|29
P69831|77|49|1|2|22|21|7|14|0|1|0|0|0|0|0|0|0|0|129
P69874|10|8|0|5|4|6|3|3|0|0|0|0|0|0|0|0|0|0|32
P69902|33|16|2|8|13|23|8|15|2|0|4|4|2|0|1|1|1|0|86
P69908|54|12|9|7|31|24|11|13|0|0|7|7|2|4|0|0|0|0|123
P69910|49|12|8|11|30|25|13|12|0|1|6|6|2|3|0|0|0|0|118
P69922|90|45|3|5|39|41|15|26|0|0|3|3|0|0|1|1|1|0|164
P69924|20|8|3|6|14|7|1|6|1|2|0|0|0|0|0|0|0|0|36
P69931|2|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2
P71229|4|3|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|5
P71237|13|6|1|5|2|8|2|6|0|0|1|1|0|1|0|0|0|0|34
P71238|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P71239|7|3|0|2|6|4|0|4|1|0|0|0|0|0|0|0|0|0|17
P71241|20|8|3|5|8|10|3|7|2|0|2|2|0|2|0|0|0|1|45
P71242|30|12|2|3|16|14|7|7|0|0|3|3|0|1|2|0|0|0|52
P71243|18|12|0|5|2|12|5|7|0|0|0|0|0|0|0|0|0|1|43
P71296|16|9|0|0|6|3|3|0|0|0|0|0|0|0|0|0|0|0|23
P71298|9|4|0|1|5|15|7|8|0|0|0|0|0|0|0|0|0|1|26
P71311|23|10|0|8|14|23|6|17|0|0|1|1|0|0|0|1|1|0|55
P75617|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P75672|6|4|2|0|7|3|0|3|0|0|0|0|0|0|0|0|0|0|10
P75678|20|15|1|3|8|7|0|7|0|0|0|0|0|0|0|0|0|0|38
P75682|11|5|0|2|0|4|2|2|0|0|0|0|0|0|0|0|0|0|19
P75683|117|56|15|13|75|59|20|39|1|2|15|15|5|7|2|1|1|0|214
P75684|5|0|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|5
P75685|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P75691|16|1|1|3|7|7|5|2|0|0|1|1|0|0|0|1|1|0|38
P75693|39|18|0|2|11|5|1|4|0|0|0|0|0|0|0|0|0|1|52
P75697|2|0|0|0|3|1|0|1|0|0|0|0|0|0|0|0|0|0|3
P75712|230|122|15|8|111|30|5|25|1|0|11|11|2|4|2|3|3|0|335
P75713|63|19|11|6|43|17|12|5|1|0|9|9|2|5|0|2|2|0|99
P75715|5|0|1|1|5|1|1|0|0|0|2|2|0|0|2|0|0|0|9
P75726|69|22|1|6|13|21|13|8|0|0|0|0|0|0|0|0|0|1|106
P75728|45|17|3|11|21|26|9|17|2|0|2|2|0|0|1|1|1|0|99
P75733|0|0|0|1|0|4|3|1|0|0|0|0|0|0|0|0|0|0|5
P75736|16|12|1|4|6|8|1|7|0|0|0|0|0|0|0|0|0|0|30
P75737|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8
P75741|3|2|1|1|6|8|3|5|0|0|0|0|0|0|0|0|0|0|14
P75742|141|60|14|7|73|21|12|9|0|1|16|16|3|3|2|8|8|0|203
P75745|42|16|0|10|12|15|3|12|1|0|0|0|0|0|0|0|0|2|92
P75746|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4
P75747|94|43|1|2|29|6|3|3|0|0|1|1|0|0|0|1|1|0|142
P75748|1|0|0|8|1|9|5|4|0|0|1|1|0|0|0|1|1|0|21
P75750|6|0|0|5|4|10|1|9|1|0|1|1|0|0|0|1|1|0|21
P75763|31|9|5|3|20|12|3|9|0|0|4|4|0|1|1|2|2|0|70
P75764|115|53|9|28|55|65|23|42|2|3|5|5|1|0|1|1|1|0|249
P75767|9|5|0|3|4|4|0|4|3|0|1|1|0|0|1|0|0|0|16
P75769|2|0|0|0|2|0|0|0|0|0|1|1|0|0|1|0|0|0|2
P75770|23|14|2|3|14|8|2|6|1|0|3|3|2|0|1|0|0|0|38
P75777|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|2
P75779|28|21|0|1|10|9|4|5|0|0|0|0|0|0|0|0|0|0|50
