organism,gene,<pLDDT>,std
Ecoli,P37351,97.82221476510068,4.35791694061033
Ecoli,P37353,94.17177383592018,7.00009480153278
Ecoli,P37355,97.6925,1.7127453190062374
Ecoli,P37387,94.72084848484845,11.245097566498632
Ecoli,P37388,89.4823781676414,10.935817459436311
Ecoli,P37440,96.70931558935352,4.797068051320152
Ecoli,P37443,92.1781962864722,5.73942708567819
Ecoli,P37590,91.0090909090909,10.431591292838617
Ecoli,P37595,92.36725856697817,14.895513300053942
Ecoli,P37596,96.85578249336874,3.2915443450609225
Ecoli,P37597,89.7127047146402,11.103029313217917
Ecoli,P37610,96.20088339222616,4.615159487978377
Ecoli,P37613,95.24952755905512,3.473962283909815
Ecoli,P37614,91.8956179775281,10.15866342564965
Ecoli,P37615,81.07000000000004,15.03317988580565
Ecoli,P37617,81.46107923497267,17.025251193648703
Ecoli,P37619,88.67348416289602,8.949502429909824
Ecoli,P37621,88.66286419753077,12.800488848451666
Ecoli,P37623,94.73112820512826,5.152872712253977
Ecoli,P37624,87.41591657519228,10.4220752061315
Ecoli,P37626,91.13735211267604,11.86766846009921
Ecoli,P37627,71.59253703703708,19.46527444718373
Ecoli,P37629,72.41308411214956,19.189573795446037
Ecoli,P37630,93.78482857142863,6.946728426227349
Ecoli,P37631,96.739525,4.426204358632235
Ecoli,P37634,94.9535714285714,9.437447185958453
Ecoli,P37635,69.82923076923079,22.03615108844781
Ecoli,P37636,87.10449350649348,15.873812145045424
Ecoli,P37637,88.65799421407907,6.900762639220355
Ecoli,P37639,84.33043795620435,17.352768237420364
Ecoli,P37640,87.46489999999999,13.95403099430412
Ecoli,P37641,90.18384615384618,8.528209627735016
Ecoli,P37642,80.76433234421363,14.654002853432903
Ecoli,P37643,90.80400000000006,10.445791427434044
Ecoli,P37645,85.83059766763841,12.600309095134897
Ecoli,P37646,87.15305882352938,16.870844837931486
Ecoli,P37647,97.02087378640783,3.8335561764737673
Ecoli,P37648,90.48823293172708,17.519667757216542
Ecoli,P37649,86.00528700906342,10.264897779724834
Ecoli,P37650,91.12352636127927,9.200769697070776
Ecoli,P37651,94.4723097826087,12.815829200204618
Ecoli,P37652,83.92275994865201,19.161170807357845
Ecoli,P37653,85.91763761467895,14.126303947829916
Ecoli,P37655,93.22574380165288,11.846591432939286
Ecoli,P37657,85.00695984703621,11.818204438468618
Ecoli,P37659,88.17150268336317,18.005904037582695
Ecoli,P37660,88.45513002364065,9.769768680262402
Ecoli,P37661,90.84831261101236,10.210178435714557
Ecoli,P37662,90.15348258706469,12.85922921217632
Ecoli,P37663,63.30435344827589,19.061730199608338
Ecoli,P37664,96.23828767123284,7.367717752204502
Ecoli,P37665,78.52739726027394,14.278241871555506
Ecoli,P37666,97.33182098765435,2.9570365053344383
Ecoli,P37669,93.74770392749248,7.182651147557372
Ecoli,P37671,87.74219858156029,17.47862332051422
Ecoli,P37672,97.0889156626506,2.220710980282543
Ecoli,P37673,97.06909677419354,2.146260173550784
Ecoli,P37674,89.10955414012733,12.392485104383036
Ecoli,P37675,89.3879764705882,6.0587985723757845
Ecoli,P37676,94.22606707317068,10.88883552567754
Ecoli,P37677,94.4383132530121,5.377999841525365
Ecoli,P37678,95.02854545454544,7.512266433986923
Ecoli,P37679,96.84503496503498,3.8897381352753313
Ecoli,P37680,96.77497835497836,6.017200948166328
Ecoli,P37681,90.6764227642277,15.878594612816997
Ecoli,P37682,89.31493827160493,12.729073931136458
Ecoli,P37683,89.49653439153438,8.211684532255415
Ecoli,P37685,96.75001953125002,6.089207874484253
Ecoli,P37686,97.02378590078332,3.430071443220616
Ecoli,P37689,96.88369649805448,4.121199481775537
Ecoli,P37690,88.29217183770888,15.372770360374563
Ecoli,P37691,88.24780564263321,15.445306260056077
Ecoli,P37692,94.91899425287352,6.842178340867975
Ecoli,P37744,95.33798634812288,5.735461963220943
Ecoli,P37745,97.57913513513508,2.600778949449695
Ecoli,P37746,91.2883855421686,7.854210967604983
Ecoli,P37747,96.10346049046318,3.979255919236953
Ecoli,P37748,65.61190721649487,15.310023314427005
Ecoli,P37749,94.71809090909088,4.323661361334062
Ecoli,P37750,95.884030612245,5.795201707947497
Ecoli,P37751,93.00298387096774,8.73110795970597
Ecoli,P37757,97.31828282828282,3.008474016264749
Ecoli,P37758,93.02915584415588,10.48274995838393
Ecoli,P37759,97.66537396121888,3.001498044497537
Ecoli,P37760,97.37668896321068,6.146102721981012
Ecoli,P37765,90.24426116838492,13.289778145186848
Ecoli,P37766,96.57585687382289,6.1552677185978535
Ecoli,P37767,92.59634751773054,9.252582759597615
Ecoli,P37769,98.14798418972327,1.9038713128871445
Ecoli,P37772,90.31815709969788,9.620043774487405
Ecoli,P37773,95.16654266958432,4.761372735102509
Ecoli,P37774,95.58776,5.491788395632155
Ecoli,P37794,96.59730923694784,4.176941819153986
Ecoli,P37902,94.37350993377484,12.17818180943593
Ecoli,P37903,91.7746527777778,10.464160057681172
Ecoli,P37906,94.18784037558676,7.383268582439321
Ecoli,P37908,87.39892523364486,10.54225694788159
Ecoli,P37909,88.45968085106384,16.173201366808474
Ecoli,P38035,90.43503759398496,9.295828972005788
Ecoli,P38036,84.24844594594586,13.385624678563437
Ecoli,P38038,90.44432387312182,15.496957873752162
Ecoli,P38051,95.55823665893266,4.921606197521507
Ecoli,P38052,85.08426900584796,16.865081609112416
Ecoli,P38054,91.20911174785084,5.758352023510887
Ecoli,P38055,87.48845132743368,10.803530531168802
Ecoli,P38097,84.78421719457002,11.125439973927325
Ecoli,P38101,86.57169230769233,9.218166162122754
Ecoli,P38104,96.59289603960389,7.04449351551851
Ecoli,P38105,97.8905014749262,2.984863987329939
Ecoli,P38134,84.49418732782374,15.04148754213026
Ecoli,P38135,89.25800353356888,14.440504188166978
Ecoli,P38392,82.59160493827162,8.932672509664389
Ecoli,P38393,91.13342465753423,8.71934084149008
Ecoli,P38394,87.25714285714284,7.449417454282131
Ecoli,P38489,98.43548387096776,1.8084894200571775
Ecoli,P38506,96.19163346613546,4.151929340933816
Ecoli,P38521,96.5706481481482,5.1711153380255634
Ecoli,P38683,90.50906432748543,14.767386234555536
Ecoli,P38684,89.52578260869561,11.202883015803764
Ecoli,P39099,86.12105494505488,13.613260204395765
Ecoli,P39160,97.0844650205762,2.94871751815308
Ecoli,P39161,82.85824902723733,19.29907373758251
Ecoli,P39163,92.60510822510828,11.313278405410635
Ecoli,P39165,80.91023706896549,20.09805806764301
Ecoli,P39172,87.7726451612904,18.54292603410658
Ecoli,P39173,98.0050680272109,1.770811479150739
Ecoli,P39176,90.56858064516122,13.824019836395085
Ecoli,P39177,88.77915492957743,12.633276508578207
Ecoli,P39180,89.65269489894126,15.61585745010824
Ecoli,P39187,93.08608695652168,12.491353875565787
Ecoli,P39196,92.90304785894214,9.014794279376138
Ecoli,P39199,95.77590322580642,3.833335571475315
Ecoli,P39206,97.4280612244898,3.954299947890172
Ecoli,P39208,92.21679144385028,11.378007935112262
Ecoli,P39212,95.2030681818182,6.484238295133709
Ecoli,P39220,67.77546296296298,25.405094756770342
Ecoli,P39221,59.69711538461539,6.013966544808095
Ecoli,P39263,88.20942687747038,11.06334539511488
Ecoli,P39264,88.50441340782122,12.9876685848706
Ecoli,P39265,94.46479099678454,12.576940615495754
Ecoli,P39267,90.5271232876712,10.392673028794388
Ecoli,P39270,93.64995215311004,6.982602817214641
Ecoli,P39274,97.04066666666672,2.4398842413342305
Ecoli,P39276,84.5124948453609,13.16410509103872
Ecoli,P39277,84.96289473684202,11.160516378332364
Ecoli,P39279,92.28024221453292,9.893020937162287
Ecoli,P39280,95.0585087719298,9.008324016009215
Ecoli,P39282,90.26841999999992,9.04632995770108
Ecoli,P39283,93.78615384615388,9.118411246957391
Ecoli,P39284,81.00788461538463,8.73683126340139
Ecoli,P39285,83.09553748870819,11.962466027348206
Ecoli,P39286,81.3078285714285,18.76904615505573
Ecoli,P39288,95.89126649076508,5.212092189544157
Ecoli,P39293,92.48867579908672,12.776749130268472
Ecoli,P39295,69.63584905660376,20.629517726733056
Ecoli,P39297,91.46330275229356,9.59085430707472
Ecoli,P39298,97.80120481927707,1.3441947747953846
Ecoli,P39300,97.8874011299435,2.122560020938065
Ecoli,P39301,95.10724731182796,5.72066592795515
Ecoli,P39304,96.69907407407406,4.765029932096155
Ecoli,P39305,96.86588028169017,7.898477719247056
Ecoli,P39306,96.2379385964912,7.294837014382504
Ecoli,P39308,57.64310606060607,21.13220808109485
Ecoli,P39309,94.25046296296296,8.891587720597077
Ecoli,P39310,66.09047169811318,17.0147044553242
Ecoli,P39314,87.66133956386287,10.85136715965348
Ecoli,P39315,96.80342657342652,5.88390439384744
Ecoli,P39317,55.03294871794871,13.842274445259456
Ecoli,P39321,87.93100873709298,12.422593575853517
Ecoli,P39325,95.42833333333326,11.185937743303642
Ecoli,P39328,88.45560117302053,11.727043813485151
Ecoli,P39332,96.1724427480916,4.563407574331961
Ecoli,P39333,97.20194092827003,3.070582695407752
Ecoli,P39334,91.60898477157356,13.642953927310328
Ecoli,P39336,64.33008278145687,20.06746788653848
Ecoli,P39337,89.91377245508983,12.909372894260729
Ecoli,P39338,89.11530150753778,10.625301002395428
Ecoli,P39342,85.82650000000005,16.168931515409422
Ecoli,P39343,92.89475903614468,8.808302470499974
Ecoli,P39344,89.90350797266512,7.12932702765475
Ecoli,P39346,97.13131195335278,2.615003308239211
Ecoli,P39347,91.77598484848484,8.551907684264048
Ecoli,P39349,58.28319327731091,8.152661774209738
Ecoli,P39351,43.14522935779818,9.970658016283087
Ecoli,P39352,91.23891358024702,5.912648822959363
Ecoli,P39353,94.96741935483873,9.789095222529731
Ecoli,P39354,88.84776315789475,6.784691669425293
Ecoli,P39355,74.6112195121951,8.62400583033027
Ecoli,P39356,90.07817073170732,12.089731444902949
Ecoli,P39357,89.38498886414249,8.378642594473995
Ecoli,P39358,95.16363358778626,4.494410940023527
Ecoli,P39359,98.01099667774086,2.3201946740673205
Ecoli,P39360,89.76893129770987,14.188654200387743
Ecoli,P39361,91.72696153846154,10.513551602870129
Ecoli,P39362,96.93933333333334,2.070470968583243
Ecoli,P39363,96.0954545454546,3.5685833367249065
Ecoli,P39364,95.28048507462688,8.28822880385195
Ecoli,P39365,90.3971167048055,7.854295530281365
Ecoli,P39366,95.1261126005362,9.181578196895812
Ecoli,P39367,97.27108870967746,2.314018120736814
Ecoli,P39368,93.04027624309396,11.46566854449877
Ecoli,P39369,91.99618343195262,7.65072096549054
Ecoli,P39370,97.43533742331284,5.4996078256398215
Ecoli,P39371,95.09913043478264,12.598793239500456
Ecoli,P39374,63.05047101449276,22.06532976587243
Ecoli,P39375,84.95992307692308,18.419540397513217
Ecoli,P39376,90.54547854785488,9.9528133418575
Ecoli,P39377,97.536564102564,3.680833446554663
Ecoli,P39379,83.16030837004404,13.72652326243142
Ecoli,P39380,95.6317391304348,5.4063224076469325
Ecoli,P39381,90.87104591836736,11.820797660243665
Ecoli,P39382,90.40157342657348,12.291512079587706
Ecoli,P39383,95.53537254901964,4.466874039497491
Ecoli,P39384,94.3597911227154,5.800754336309064
Ecoli,P39385,86.41281690140842,7.891544417015197
Ecoli,P39386,91.8864878048781,9.650236208715183
Ecoli,P39389,94.8067872340426,4.903115520339539
Ecoli,P39390,71.58425925925924,12.85015097214265
Ecoli,P39391,83.04992322456812,15.299477842690605
Ecoli,P39393,86.21082781456963,13.94489132718807
Ecoli,P39394,82.59495575221239,15.416041531549755
Ecoli,P39396,90.766187150838,7.026267206222855
Ecoli,P39398,86.8469757174393,15.405740892379017
Ecoli,P39399,86.82536184210524,11.144565108070289
Ecoli,P39400,96.9174411764706,2.9181340098564648
Ecoli,P39401,90.2432110091742,9.882480376500135
Ecoli,P39404,82.84133333333331,17.875081451251877
Ecoli,P39405,92.72534351145045,12.766670723824184
Ecoli,P39406,93.5498833819242,8.607728305152383
Ecoli,P39407,85.60963585434175,19.301403764036333
Ecoli,P39408,97.2081853281854,4.074044998881597
Ecoli,P39409,96.35222996515684,4.476118345773921
Ecoli,P39410,94.13029345372462,5.308169661088954
Ecoli,P39411,96.99011764705884,2.1751094599191454
Ecoli,P39414,92.52770020533882,6.44164374807111
Ecoli,P39451,97.01107142857154,3.0440715285762314
Ecoli,P39452,93.73560224089638,12.28890028829143
Ecoli,P39453,81.0012363238512,12.88396009322278
Ecoli,P39829,93.431912045889,9.43812640284544
Ecoli,P39830,86.36969534050185,10.56536495562429
Ecoli,P39831,97.89294354838704,1.5045894188760802
Ecoli,P39832,89.80850574712638,7.009738031419153
Ecoli,P39834,90.44797814207658,13.977521171433898
Ecoli,P39835,87.6519634703196,7.825883600952156
Ecoli,P39836,85.4931325301205,10.639384910397425
Ecoli,P39838,82.92515730337084,14.6308422126568
Ecoli,P39902,93.62466666666668,9.233024491060622
Ecoli,P40120,91.30462794918328,14.899520321316285
Ecoli,P40191,93.1439929328622,10.03642126960652
Ecoli,P40710,86.73724576271185,15.188915214072354
Ecoli,P40711,88.79985714285715,8.747849693799392
Ecoli,P40719,85.24781737193759,10.901637896292502
Ecoli,P40874,97.81419354838704,2.472761319493692
Ecoli,P40876,91.76474576271188,8.384471897690398
Ecoli,P41036,88.04423387096772,10.971395442760844
Ecoli,P41039,74.34772727272728,13.033789455180848
Ecoli,P41052,89.42110803324105,19.286362192992705
Ecoli,P41407,97.47985074626878,2.447202784866967
Ecoli,P41409,97.83157556270098,1.7059899465314805
Ecoli,P41441,85.44484924623113,9.533905528455508
Ecoli,P41442,88.63600000000001,10.41237893252463
Ecoli,P41443,81.60360946745566,13.846895813074322
Ecoli,P42588,95.89871459694989,7.578116088169817
Ecoli,P42589,96.832,2.2430356054402547
Ecoli,P42590,90.13320754716982,9.304532043365894
Ecoli,P42591,87.38921348314616,17.782316252150718
Ecoli,P42592,96.07297573435504,9.533000273268598
Ecoli,P42593,97.03763392857148,3.143071305122896
Ecoli,P42596,94.2747619047619,11.903459373187728
Ecoli,P42597,87.33329341317364,15.274664767653926
Ecoli,P42598,90.74539130434786,10.229508406477082
Ecoli,P42599,97.62786585365856,2.208024380511137
Ecoli,P42601,85.6886604361371,10.748140855535365
Ecoli,P42603,85.82765027322407,10.201077809126598
Ecoli,P42604,96.41187878787886,3.551220974474842
Ecoli,P42615,76.79425196850393,11.06807962770296
Ecoli,P42616,91.98909836065572,12.02551808666139
Ecoli,P42619,96.65569230769223,4.72674549581935
Ecoli,P42620,97.11835365853652,2.954450916226068
Ecoli,P42624,85.74540772532188,15.934340003820845
Ecoli,P42625,75.03259259259261,16.49417261688202
Ecoli,P42626,94.83541284403684,9.147168487751893
Ecoli,P42628,87.08223476297967,10.89702138849303
Ecoli,P42630,95.6012334801763,6.587732978142176
Ecoli,P42632,97.00092931937168,4.78174569978503
Ecoli,P42640,92.026044362292,8.464343122818487
Ecoli,P42641,78.07289743589743,17.37945872883932
Ecoli,P42904,96.28216560509554,3.935940603105397
Ecoli,P42905,89.61827067669175,8.416074443558355
Ecoli,P42906,96.83413173652688,3.1628254717390614
Ecoli,P42907,95.70510416666664,6.6949016663788745
Ecoli,P42909,96.02056962025311,5.407614678485867
Ecoli,P42910,87.83089887640452,11.416082155288253
Ecoli,P42911,91.38969581749043,8.008449524458525
Ecoli,P42912,92.11605577689244,14.789520381958402
Ecoli,P42913,90.1459278350516,12.440899974694728
Ecoli,P42914,92.32904761904756,8.91505827395623
Ecoli,P42915,86.18448687350842,13.90834229364615
Ecoli,P43319,84.66837465564736,13.440283999877911
Ecoli,P43329,87.32470769230768,8.651143854513071
Ecoli,P43337,91.55166666666668,8.810823500893028
Ecoli,P43340,95.48081632653066,6.91646160766802
Ecoli,P43341,96.278125,4.47052917088216
Ecoli,P43531,89.11544364508397,14.613535309829048
Ecoli,P43533,86.04739130434783,15.909050942477968
Ecoli,P43667,58.74657657657659,5.550824221810067
Ecoli,P43671,81.50540293040284,12.347762722516435
Ecoli,P43672,85.2582992125984,12.604745360825788
Ecoli,P43674,88.41082677165359,16.763470353504566
Ecoli,P43676,87.55160320641284,10.942103980217768
Ecoli,P45394,88.88375384615387,10.778672163163083
Ecoli,P45395,94.45304878048772,5.850654526449529
Ecoli,P45420,85.05229508196712,13.409651237407008
Ecoli,P45421,87.65491712707187,13.816122642863114
Ecoli,P45422,89.7571848739496,13.878490281555608
Ecoli,P45423,77.67061333333339,18.53362061832016
Ecoli,P45424,97.13370129870128,2.635476238118384
Ecoli,P45425,95.7873195876289,6.562220705044333
Ecoli,P45428,93.68600000000006,5.575473353974451
Ecoli,P45463,92.2719677419355,9.416965797838978
Ecoli,P45464,80.75532448377581,22.59184045796604
Ecoli,P45465,88.33030534351144,14.340993020805634
Ecoli,P45468,85.5963294797688,14.605276922534834
Ecoli,P45469,89.4501895734597,16.48361374938589
Ecoli,P45470,98.43779069767449,2.340741981927948
Ecoli,P45472,91.44740000000006,10.66706179039008
Ecoli,P45475,96.73318493150684,2.398449797588801
Ecoli,P45505,79.30220588235296,9.912068082065154
Ecoli,P45508,89.67717599999985,13.123465991308242
Ecoli,P45522,84.00427620632281,13.143226715793388
Ecoli,P45523,86.55562962962965,20.79145968215502
Ecoli,P45524,91.9203823529412,11.975893709778989
Ecoli,P45527,94.34812688821756,6.11065456481427
Ecoli,P45530,97.40747368421052,1.2945740762046654
Ecoli,P45531,96.11277310924372,2.754893560258276
Ecoli,P45532,97.93289062499996,0.8490520010795038
Ecoli,P45537,82.46512857142855,13.045043650391218
Ecoli,P45539,90.94011235955055,8.801097083603599
Ecoli,P45541,96.86605072463767,3.820304826639034
Ecoli,P45543,95.78681992337168,4.742449235681181
Ecoli,P45544,89.73341563786012,9.660340600335372
Ecoli,P45545,97.6574515235457,3.493937708014244
Ecoli,P45546,90.57725806451612,7.75738349593392
Ecoli,P45548,97.95421232876711,3.2702627134819715
Ecoli,P45549,96.5921078431372,4.395706903837913
Ecoli,P45550,98.54485788113692,1.9860131509172287
Ecoli,P45551,95.24966666666666,7.57879002362661
Ecoli,P45552,92.19046511627906,7.776426242129572
Ecoli,P45562,91.03002392344492,11.19589416579473
Ecoli,P45563,95.68902527075817,6.577710814205658
Ecoli,P45564,92.7240157480315,14.831171088025105
Ecoli,P45565,91.90819999999997,12.662676445364935
Ecoli,P45566,88.39587499999996,10.533959333240992
Ecoli,P45568,97.3017839195979,2.6645877208591724
Ecoli,P45570,96.01838150289018,2.83880637908325
Ecoli,P45577,74.36331896551725,17.594890023320513
Ecoli,P45578,96.446783625731,4.305467441388298
Ecoli,P45579,95.67533149171275,5.410681274242571
Ecoli,P45581,94.3212918660287,4.421690096236813
Ecoli,P45736,91.6578632478632,11.101525099591244
Ecoli,P45748,95.06431578947377,6.061861387331813
Ecoli,P45750,79.88746268656719,16.956911622432777
Ecoli,P45751,76.69602739726028,12.150403256144244
Ecoli,P45753,92.09115830115825,7.3902983081232145
Ecoli,P45756,84.10032719836403,14.9438489543301
Ecoli,P45757,65.85321033210333,19.71770862968633
Ecoli,P45758,82.52173846153843,14.86065865273596
Ecoli,P45759,87.71062880324534,13.954124177169565
Ecoli,P45760,86.88488000000002,14.17199393824313
Ecoli,P45761,83.34353846153847,17.296433315224498
Ecoli,P45762,93.94617737003055,6.843514513178683
Ecoli,P45763,85.87922480620159,10.0681532820168
Ecoli,P45767,90.49905852417304,9.989695244245985
Ecoli,P45768,89.29449591280661,11.32931420875593
Ecoli,P45769,93.04361111111116,10.89488507007005
Ecoli,P45771,82.25927777777778,12.608293039396091
Ecoli,P45795,93.466,7.222040154970062
Ecoli,P45799,96.35005376344088,5.047541666874075
Ecoli,P45800,81.494599156118,14.632156794621572
Ecoli,P45804,88.96081881533105,8.184533377766348
Ecoli,P45807,90.06075471698112,11.619418335238224
